entry_time,range_pts,spread_pts,mins_after_range,dir,entry,sl,risk_money,profit_money,R,exit,close_pos
2025.09.29 03:21,1065,22,6,buy,3775.20,3769.22,119.60,238.14,1.991,tp 3787.16,0.945
2025.10.01 03:27,282,27,12,sell,3862.03,3863.76,122.83,-70.58,-0.575,sl 3862.90,0.014
2025.10.02 03:21,612,17,6,sell,3857.32,3860.62,122.10,-124.84,-1.022,sl 3860.62,0.868
2025.10.06 03:25,917,27,10,sell,3900.27,3904.92,120.90,-122.58,-1.014,sl 3904.92,0.551
2025.10.07 03:20,579,24,5,buy,3973.51,3969.52,115.71,-59.33,-0.513,sl 3971.52,0.765
2025.10.08 03:24,341,27,9,buy,3998.36,3995.89,116.09,-124.83,-1.075,sl 3995.89,0.751
2025.10.09 03:18,1022,17,3,buy,4019.30,4013.79,115.71,-60.40,-0.522,sl 4016.55,0.946
2025.10.13 03:27,1090,22,12,buy,4037.86,4030.64,115.52,230.62,1.996,tp 4052.30,0.616
2025.10.15 03:29,1151,29,14,sell,4156.40,4163.86,119.36,-120.46,-1.009,sl 4163.86,0.100
2025.10.16 03:17,1081,19,2,buy,4216.06,4210.21,117.00,-60.78,-0.519,sl 4213.14,0.943
2025.10.20 03:19,1820,30,4,sell,4223.74,4233.53,117.48,-118.67,-1.010,sl 4233.53,0.958
2025.10.21 03:22,746,22,7,buy,4365.17,4360.09,111.76,-57.44,-0.514,sl 4362.63,0.391
2025.10.23 03:20,1323,30,5,sell,4081.57,4090.10,110.89,-56.25,-0.507,sl 4085.84,0.823
2025.10.28 03:17,1327,32,2,sell,3985.19,3992.05,109.76,-57.70,-0.526,sl 3988.62,0.927
2025.10.29 03:25,975,21,10,buy,3969.41,3964.03,107.60,214.28,1.991,tp 3980.17,0.281
2025.10.30 03:21,1052,31,6,buy,3964.35,3957.20,114.40,-115.28,-1.008,sl 3957.20,0.444
2025.11.03 02:17,2025,28,2,sell,3965.22,3977.51,110.61,-111.20,-1.005,sl 3977.51,0.951
2025.11.11 02:16,416,27,1,buy,4121.59,4118.34,107.25,212.60,1.982,tp 4128.09,0.800
2025.11.13 02:23,604,20,8,buy,4192.27,4189.00,111.18,227.84,2.049,tp 4198.81,0.325
2025.11.17 02:28,1401,29,13,sell,4082.22,4091.28,117.78,-119.30,-1.013,sl 4091.28,0.944
