entry_time,range_pts,spread_pts,mins_after_range,dir,entry,sl,risk_money,profit_money,R,exit,close_pos
2026.02.02 02:16,10523,49,1,buy,4854.88,4793.34,79.26,-80.37,-1.014,sl 4793.34,0.996
2026.02.03 02:16,3021,63,1,buy,4797.87,4781.06,77.25,-41.79,-0.541,sl 4789.47,0.691
2026.02.04 02:16,4125,63,1,buy,4988.66,4966.86,76.21,152.19,1.997,tp 5032.26,0.980
2026.02.11 02:17,1364,60,2,sell,5029.29,5037.54,80.01,-82.73,-1.034,sl 5037.54,0.756
2026.02.17 02:26,1569,46,11,sell,4974.18,4983.33,77.95,172.1,2.208,tp 4955.88,0.765
2026.02.18 02:25,1112,35,10,buy,4870.27,4863.82,82.25,163.92,1.993,tp 4883.17,0.531
2026.02.23 02:20,3396,43,5,sell,5131.23,5149.53,86.35,-87.99,-1.019,sl 5149.53,0.828
2026.02.24 02:22,1728,52,7,buy,5237.49,5226.88,84.15,-85.24,-1.013,sl 5226.88,0.666
2026.02.26 02:16,1386,58,1,buy,5171.22,5162.25,82.02,163.37,1.992,tp 5189.16,0.870
2026.03.02 02:19,2347,96,4,sell,5360.62,5375.84,86.1,-43.57,-0.506,sl 5368.23,0.502
2026.03.03 02:17,1255,97,2,buy,5352.78,5342.90,85.01,-51.52,-0.606,sl 5347.84,0.916
2026.03.05 02:17,1330,63,2,buy,5173.24,5165.87,83.72,-43.45,-0.519,sl 5169.56,0.881
2026.03.11 03:19,1143,68,4,buy,5202.93,5192.32,82.64,99.66,1.206,,0.514
2026.03.12 03:16,1654,66,1,buy,5143.61,5133.73,85.13,170.6,2.004,tp 5163.37,0.791
2026.03.17 03:28,1182,68,13,sell,5001.30,5008.01,89.39,-46.48,-0.520,sl 5004.66,0.643
2026.03.23 03:16,4787,68,1,sell,4415.17,4449.12,88.23,177.08,2.007,tp 4347.27,0.767
2026.03.24 03:16,2596,68,1,sell,4418.43,4433.34,92.66,185.96,2.007,tp 4388.61,0.939
2026.03.25 03:28,1752,64,13,buy,4557.19,4545.99,97.31,194.03,1.994,tp 4579.59,0.740
2026.03.26 03:16,2961,68,1,buy,4528.83,4512.79,102.16,12.87,0.126,,0.996
2026.03.31 03:16,1758,68,1,sell,4510.07,4519.22,102.48,247.59,2.416,tp 4491.77,0.688
2026.04.01 03:16,1157,64,1,buy,4705.60,4699.10,108.67,223.1,2.053,tp 4718.60,0.862
2026.04.02 03:16,1819,58,1,buy,4794.97,4784.09,114.25,-116.19,-1.017,sl 4784.09,0.959
2026.04.06 03:16,1890,56,1,buy,4628.89,4616.87,111.34,-117.13,-1.052,sl 4616.87,0.977
2026.04.08 03:21,2684,59,6,sell,4828.16,4843.80,108.41,216.72,1.999,tp 4796.88,0.830
2026.04.13 03:16,856,60,1,buy,4675.19,4668.80,113.83,227.21,1.996,tp 4687.97,0.897
2026.04.14 03:16,889,60,1,buy,4763.62,4755.88,119.51,-64.06,-0.536,sl 4759.75,0.911
2026.04.15 03:18,831,60,3,sell,4829.40,4835.67,117.91,-119.21,-1.011,sl 4835.67,0.733
2026.04.20 03:16,1047,61,1,buy,4756.39,4749.79,114.93,252.16,2.194,tp 4769.59,0.710
2026.04.23 03:16,2961,62,1,sell,4696.08,4713.23,121.23,-121.72,-1.004,sl 4713.23,0.977
2026.04.27 03:29,896,55,14,buy,4682.37,4676.48,118.19,239.46,2.026,tp 4694.15,0.862
2026.05.11 03:17,1111,55,2,sell,4679.70,4685.86,124.18,-64.45,-0.519,sl 4682.78,0.803
2026.05.12 03:18,1072,55,3,buy,4773.29,4763.77,122.57,-123.79,-1.010,sl 4763.77,0.784
2026.05.14 03:16,988,55,1,buy,4699.94,4694.25,119.47,-61.05,-0.511,sl 4697.10,0.818
2026.05.18 03:25,1957,51,10,sell,4517.29,4532.71,117.95,238.25,2.020,tp 4486.45,0.834
2026.05.19 03:25,1237,52,10,sell,4574.61,4582.94,123.9,246.94,1.993,tp 4557.95,0.845
2026.05.20 03:25,1084,49,10,buy,4491.64,4485.05,130.07,266.26,2.047,tp 4504.82,0.814
2026.05.21 03:16,845,50,1,buy,4550.52,4544.18,136.73,-146.99,-1.075,sl 4544.18,0.572
2026.05.26 03:19,1130,67,4,sell,4542.23,4554.15,133.06,92.87,0.698,,0.675
2026.06.02 03:22,847,49,7,buy,4488.99,4480.80,135.38,-69.58,-0.514,sl 4484.90,0.532
2026.06.04 03:16,1217,50,1,sell,4451.48,4459.06,133.64,-68.69,-0.514,sl 4455.27,0.965
2026.06.10 03:20,999,49,5,buy,4227.82,4221.41,131.92,-141.95,-1.076,sl 4221.41,0.856
2026.06.11 03:17,2349,52,2,buy,4059.76,4047.66,128.37,257.77,2.008,tp 4083.96,0.691
2026.06.15 03:17,765,54,2,buy,4303.66,4297.01,134.82,-74.82,-0.555,sl 4300.34,0.868
